sig,m,avcol,chi
G?drz{,16,5.7439024390243905,4
GAIZz{,16,5.7439024390243905,4
G@`Zz{,16,5.7439024390243905,4
G?@z~{,16,5.7439024390243905,4
G?djz{,16,5.7439024390243905,4
G@ox~k,16,5.767441860465116,5
GWCy}{,16,5.776470588235294,5
GEK|Z[,16,5.776470588235294,5
GWTXx{,16,5.783132530120482,5
GGKy}{,16,5.783132530120482,5
GKTXx{,16,5.783132530120482,5
GwEYx{,16,5.785714285714286,5
GgdXx{,16,5.785714285714286,5
GHKyy{,16,5.7974683544303796,5
GOCz}{,16,5.802469135802469,5
GGUX|{,16,5.802469135802469,5
GOEZz{,16,5.802469135802469,5
GgCx}{,16,5.802469135802469,5
GwDXx{,16,5.802469135802469,5
GGK{}{,16,5.802469135802469,5
GoCZz{,16,5.802469135802469,5
GWDX|{,16,5.802469135802469,5
GgC\z{,16,5.802469135802469,5
GPLY{{,16,5.802469135802469,5
GwCX}{,16,5.802469135802469,5
GoDXz{,16,5.8125,5
GgEXz{,16,5.8125,5
GHK{y{,16,5.82051282051282,5
G@Kz}w,16,5.82051282051282,5
GGD\z{,16,5.82051282051282,5
GAKx~[,16,5.82051282051282,5
GGSx|{,16,5.82051282051282,5
GGdXz{,16,5.82051282051282,5
GGDX~{,16,5.82051282051282,5
GWCyz{,16,5.82051282051282,5
GgSxx{,16,5.82051282051282,5
GoTXx{,16,5.822784810126582,5
GOCZ~{,16,5.8311688311688314,5
GOTX|{,16,5.8311688311688314,5
GOCy~{,16,5.8311688311688314,5
GwCXz{,16,5.8311688311688314,5
G@N@~{,16,5.8311688311688314,5
G@NDz{,16,5.8311688311688314,5
G?C^~{,16,5.8311688311688314,5
G?dX~{,16,5.8311688311688314,5
GgCX~{,16,5.8311688311688314,5
G?EZ~{,16,5.8311688311688314,5
GGEZ|{,16,5.8311688311688314,5
G?K}}{,16,5.8311688311688314,5
G?F\z{,16,5.8311688311688314,5
G@MY}{,16,5.8311688311688314,5
G?S}|{,16,5.8311688311688314,5
G`K{y{,16,5.842105263157895,5
GgCx|{,16,5.842105263157895,5
G_Sx|{,16,5.842105263157895,5
G_C|z{,16,5.842105263157895,5
GIGZz{,16,5.8493150684931505,5
GGSxz{,16,5.8493150684931505,5
GaKx|[,16,5.8533333333333335,5
G?Ezz{,16,5.863013698630137,5
GASx|{,16,5.863013698630137,5
GCSxz{,16,5.863013698630137,5
G?K}z{,16,5.863013698630137,5
G?S|z{,16,5.863013698630137,5
G?czz{,16,5.863013698630137,5
G`Kyy{,16,5.863013698630137,5
GAKx}{,16,5.863013698630137,5
G_Kx}{,16,5.863013698630137,5
GgCxz{,16,5.863013698630137,5
G`Kx}[,16,5.863013698630137,5
GOCzz{,16,5.863013698630137,5
GGC|z{,16,5.863013698630137,5
GGCx~{,16,5.863013698630137,5
GGEZz{,16,5.863013698630137,5
G?Sx~{,16,5.863013698630137,5
G@oxz{,16,5.863013698630137,5
GODZz{,16,5.863013698630137,5
GWCZz{,16,5.863013698630137,5
GAgxz{,16,5.863013698630137,5
GOSxz{,16,5.863013698630137,5
G?Cz~{,16,5.863013698630137,5
G_Cx~{,16,5.863013698630137,5
G_Kyz{,16,5.863013698630137,5
GGCZ~{,16,5.863013698630137,5
GwCW~{,16,5.863013698630137,5
GPKyy{,16,5.863013698630137,5
G?Szz{,16,5.91044776119403,5
GIKxx{,16,5.91044776119403,5
GGCzz{,16,5.91044776119403,5
G?Dzz{,16,5.91044776119403,5
GASxz{,16,5.91044776119403,5
G@K|zw,16,5.968253968253968,5
G?Kx~{,16,5.968253968253968,5
GAKx|{,16,5.968253968253968,5
G@Kx}{,16,5.968253968253968,5
G`Kxy{,16,5.968253968253968,5
G?K|z{,16,5.968253968253968,5
G_Kxz{,16,5.968253968253968,5
GAKxz{,16,5.983606557377049,5
G?Kzz{,16,5.983606557377049,5
G`Kxx{,16,6.325581395348837,6
G@Kxz{,16,6.325581395348837,6
G]r@x{,17,5.166666666666667,3
G?N~vo,17,5.222222222222222,3
GGF~vo,17,5.222222222222222,3
GiQ|p{,17,5.2615384615384615,3
G_mrzw,17,5.296610169491525,3
Grdcz[,17,5.32,3
GaY|rk,17,5.325,3
GIR|ts,17,5.325,3
G?^vfs,17,5.325,3
Gsdbzw,17,5.325,3
GIM|u[,17,5.339130434782609,3
GIQ|t{,17,5.339130434782609,3
GHJ]t{,17,5.350877192982456,3
GhJ]p{,17,5.350877192982456,3
GJQ|u[,17,5.350877192982456,3
GBM^^W,17,5.350877192982456,3
G`G^~w,17,5.351851851851852,3
G?Lv~w,17,5.351851851851852,3
GqIZzw,17,5.353982300884955,3
GIQ|r{,17,5.363636363636363,3
G?\vnw,17,5.363636363636363,3
GBzax{,17,5.363636363636363,3
GDhzq{,17,5.367924528301887,3
G?\t~w,17,5.367924528301887,3
GqMZj[,17,5.36936936936937,3
G`iZzw,17,5.37037037037037,3
G?\r~w,17,5.38,3
GC\zrk,17,5.38,3
G`hzq{,17,5.384615384615385,3
Glj@y{,17,5.385964912280702,3
GrEZZ[,17,5.391304347826087,4
G?Nvvw,17,5.396396396396397,3
GiNLh{,17,5.4,3
GBZ\vK,17,5.4,3
GBZc~s,17,5.4,3
GsPzp{,17,5.4036697247706424,3
G?dn~w,17,5.403846153846154,3
GAI^~w,17,5.403846153846154,3
G?B~v{,17,5.403846153846154,3
G@hV~w,17,5.403846153846154,3
G?b~r{,17,5.403846153846154,3
G?NV~w,17,5.403846153846154,3
G?l~vg,17,5.412844036697248,3
G?F~vs,17,5.414414414414415,4
G_]~bk,17,5.416666666666667,3
GrhSz[,17,5.416666666666667,3
GbY\Zk,17,5.416666666666667,3
GIUl|w,17,5.419047619047619,3
GChzvk,17,5.419047619047619,3
GD\t][,17,5.419047619047619,3
GC\t~W,17,5.419047619047619,3
GReZZ[,17,5.422018348623853,4
G?~rrk,17,5.428571428571429,3
G?lvnw,17,5.4326923076923075,3
G@h^nw,17,5.4326923076923075,3
GhG]~w,17,5.4326923076923075,3
G{LP}[,17,5.433962264150943,3
GpFJzw,17,5.436893203883495,3
G_Lt~w,17,5.44,3
G_lzrk,17,5.44,3
GIG^~w,17,5.4411764705882355,4
GsXTzw,17,5.447619047619048,3
GBYZ^k,17,5.45,3
G?\~fk,17,5.45,3
GINLj{,17,5.45,3
GBfjZs,17,5.45,3
GBXe|{,17,5.45,3
G?\vf{,17,5.45,3
GQXs~s,17,5.450980392156863,3
G`]^Jk,17,5.450980392156863,3
G`Y^jw,17,5.450980392156863,3
GBY\~W,17,5.450980392156863,3
G?l~fk,17,5.450980392156863,3
G@J]v{,17,5.454545454545454,3
GC\t]{,17,5.454545454545454,3
G@J]~s,17,5.454545454545454,3
GK`zt{,17,5.454545454545454,3
GH`\~w,17,5.454545454545454,3
GI_|~w,17,5.454545454545454,3
GCurzw,17,5.454545454545454,3
GKejzw,17,5.454545454545454,3
G@Y]~w,17,5.454545454545454,3
G?lu~w,17,5.454545454545454,3
G@F^^s,17,5.454545454545454,3
GCdzv[,17,5.454545454545454,3
GpH]r{,17,5.455445544554456,3
GC^bns,17,5.455445544554456,3
GpUji{,17,5.455445544554456,3
G_Lr~w,17,5.458333333333333,3
G@dzv[,17,5.458333333333333,3
G@dj~w,17,5.458333333333333,3
GD\r[{,17,5.458333333333333,3
G?lr~w,17,5.458333333333333,3
GCXzvk,17,5.458333333333333,3
G?L~ns,17,5.458333333333333,3
GEK~^W,17,5.466666666666667,4
GIJ}ts,17,5.466666666666667,4
GpFZZs,17,5.47,3
GRrDzw,17,5.471153846153846,4
G_lvfw,17,5.471153846153846,4
GpYZi{,17,5.471153846153846,4
GQK}^k,17,5.474226804123711,3
GBiZ^k,17,5.474226804123711,3
GoSr~w,17,5.474226804123711,3
GQMzu[,17,5.474226804123711,3
GHdml{,17,5.474226804123711,3
GQMZ^k,17,5.474226804123711,3
GQdlzw,17,5.474226804123711,3
G?lvf{,17,5.474226804123711,3
G?lvvk,17,5.474226804123711,3
G`dlzw,17,5.479166666666667,3
G@`~vw,17,5.485148514851486,4
G?N^vw,17,5.485148514851486,4
G`dnfw,17,5.489795918367347,3
GoDzvs,17,5.49,4
GoFzrs,17,5.49,4
GJZc{{,17,5.49,4
GGl\nk,17,5.49,4
GINLl{,17,5.49,4
GChz~o,17,5.49,4
GiG\~w,17,5.49,4
Grr@x{,17,5.490196078431373,4
GKpp~s,17,5.494736842105263,3
G@zRzw,17,5.494845360824742,4
GLgyy{,17,5.494845360824742,4
GcLzt[,17,5.494949494949495,4
GRMZ][,17,5.494949494949495,4
G`Mi~k,17,5.5,3
GGE^~w,17,5.5,4
GGC~~w,17,5.5,4
G?S~~w,17,5.5,4
G@NF~w,17,5.5,4
G?F~r{,17,5.5,4
GrddY{,17,5.5049504950495045,4
G_Nvrw,17,5.505050505050505,4
G@U~^o,17,5.505050505050505,4
G_]vjw,17,5.510204081632653,4
GDZa~s,17,5.510204081632653,4
G`Z\rk,17,5.510204081632653,4
GC\vNs,17,5.510204081632653,4
GgN\rk,17,5.510204081632653,4
GAW~nw,17,5.510416666666667,4
GsDjr{,17,5.515463917525773,4
GHFL~w,17,5.515789473684211,4
GII\~w,17,5.515789473684211,4
G@X\~w,17,5.521739130434782,4
GAM~^o,17,5.525773195876289,4
GgE~rw,17,5.525773195876289,4
GJR\t[,17,5.525773195876289,4
GIN\vK,17,5.525773195876289,4
G?L~vw,17,5.526315789473684,4
GGD~vw,17,5.526315789473684,4
GrEjY{,17,5.53125,4
G}G]X{,17,5.53125,4
GqLcz{,17,5.53125,4
Gg]\jk,17,5.53125,4
GhY[zk,17,5.53125,4
GiMkzk,17,5.53125,4
GpJZq{,17,5.53125,4
GUKz][,17,5.53125,4
GhhYx{,17,5.531914893617022,4
GBnaz[,17,5.531914893617022,4
GAg~nw,17,5.531914893617022,4
GAMnnw,17,5.531914893617022,4
GhC^^w,17,5.531914893617022,4
GIox~k,17,5.531914893617022,4
GCS~^w,17,5.531914893617022,4
G?fr~s,17,5.531914893617022,4
GBurZ[,17,5.531914893617022,4
G@NNnw,17,5.531914893617022,4
GoDzt{,17,5.537634408602151,4
GKL\~W,17,5.537634408602151,4
GKT\|w,17,5.537634408602151,4
GKhX~k,17,5.537634408602151,4
GIh\l{,17,5.537634408602151,4
GO\s}{,17,5.537634408602151,4
GwEZzw,17,5.537634408602151,4
GEmrZ[,17,5.537634408602151,4
GBqjzw,17,5.538461538461538,4
GANb~w,17,5.538461538461538,4
G@Nm~o,17,5.541666666666667,4
G?Nvvs,17,5.541666666666667,4
G_mzrk,17,5.543478260869565,4
GOdzr{,17,5.544444444444444,4
G@pzvk,17,5.544444444444444,4
GBW|}w,17,5.544444444444444,4
GRW{y{,17,5.544444444444444,4
GoDzr{,17,5.544444444444444,4
GC\p~[,17,5.544444444444444,4
GiJ\p{,17,5.5473684210526315,4
GiI\zw,17,5.5473684210526315,4
GAZtvs,17,5.5473684210526315,4
GdZDzw,17,5.5473684210526315,4
G@vrZs,17,5.548387096774194,4
GHK}}w,17,5.548387096774194,4
GsXXzk,17,5.553191489361702,4
GReiz[,17,5.554347826086956,4
GCX~fs,17,5.554347826086956,4
GHiY~k,17,5.554347826086956,4
GDhZ^k,17,5.554347826086956,4
GBUl~W,17,5.554347826086956,4
G@jZvk,17,5.554347826086956,4
GONZvk,17,5.554347826086956,4
GDX\~W,17,5.554347826086956,4
G@l^Nk,17,5.554347826086956,4
GA]t~W,17,5.554347826086956,4
GBYl}w,17,5.554347826086956,4
G@h^vk,17,5.554347826086956,4
G@l}vK,17,5.554347826086956,4
GqOxv{,17,5.56043956043956,4
GCxrns,17,5.56043956043956,4
GgL\l{,17,5.56043956043956,4
GHfa~s,17,5.56043956043956,4
GAmrZ{,17,5.561797752808989,4
GCLm~w,17,5.561797752808989,4
G?`~v{,17,5.561797752808989,4
GGdt~w,17,5.561797752808989,4
G?N^v[,17,5.561797752808989,4
G@NM~w,17,5.561797752808989,4
G@bZ~s,17,5.561797752808989,4
GGS|~w,17,5.561797752808989,4
G?}rnk,17,5.5638297872340425,4
GoSzzw,17,5.568181818181818,4
G`lizk,17,5.568181818181818,4
Gahzp{,17,5.568181818181818,4
G_Mzvk,17,5.568181818181818,4
G?K~~w,17,5.569767441860465,4
Guhax{,17,5.56989247311828,4
G{hQx{,17,5.56989247311828,4
GxIYy{,17,5.56989247311828,4
G{Ssz[,17,5.56989247311828,4
G@]Nnk,17,5.571428571428571,4
GGSz~w,17,5.571428571428571,4
G@o~nw,17,5.571428571428571,4
GA\p~[,17,5.571428571428571,4
G`Nmrk,17,5.571428571428571,4
G@Nmvk,17,5.571428571428571,4
GE\pz[,17,5.571428571428571,4
GBE^^[,17,5.571428571428571,4
GEK}^[,17,5.571428571428571,4
GKSzzw,17,5.571428571428571,4
G?}rm{,17,5.571428571428571,4
GCUz~o,17,5.571428571428571,4
GAh|~o,17,5.571428571428571,4
GCdz~o,17,5.571428571428571,4
G@lv]w,17,5.571428571428571,4
G@l}^c,17,5.571428571428571,4
G@mrzw,17,5.576470588235294,4
GINc~s,17,5.5777777777777775,4
G@^ens,17,5.5777777777777775,4
GIM\~W,17,5.5777777777777775,4
GLJI|{,17,5.5777777777777775,4
G@p~fs,17,5.5777777777777775,4
G`^Ljk,17,5.5777777777777775,4
GAxtns,17,5.5777777777777775,4
GYFH|{,17,5.5777777777777775,4
GSXq~s,17,5.5777777777777775,4
GQox~k,17,5.5777777777777775,4
GpFjq{,17,5.5777777777777775,4
GQK~]w,17,5.5777777777777775,4
GxEiy{,17,5.5777777777777775,4
GhM]Zk,17,5.5777777777777775,4
G_Mz~o,17,5.5777777777777775,4
GaMnjw,17,5.5777777777777775,4
GIJ\t{,17,5.5777777777777775,4
GAk~Nk,17,5.5777777777777775,4
GBM}^S,17,5.5777777777777775,4
GEXt^s,17,5.5777777777777775,4
GFLj[{,17,5.579545454545454,4
G_{zjk,17,5.579545454545454,4
GAYzvk,17,5.579545454545454,4
G?|rl{,17,5.579545454545454,4
GA[~Nk,17,5.579545454545454,4
GBjizs,17,5.579545454545454,4
G@rzrs,17,5.579545454545454,4
GHhY|{,17,5.579545454545454,4
GBW}^k,17,5.579545454545454,4
GIW{~k,17,5.579545454545454,4
G@zZrk,17,5.579545454545454,4
GBjZZs,17,5.579545454545454,4
G@S~^w,17,5.579545454545454,4
GHG}}{,17,5.579545454545454,4
G_[znk,17,5.579545454545454,4
G?Nr~s,17,5.579545454545454,4
G@^Jnk,17,5.579545454545454,4
GJPL|{,17,5.579545454545454,4
G_K~nw,17,5.579545454545454,4
GJrHx{,17,5.579545454545454,4
GILe|{,17,5.579545454545454,4
GJqix{,17,5.579545454545454,4
GBcz^[,17,5.579545454545454,4
G?\t~k,17,5.579545454545454,4
GpUrY{,17,5.584269662921348,4
GRK}][,17,5.584269662921348,4
GUMZZ[,17,5.584269662921348,4
GhH[|{,17,5.584269662921348,4
GdLZ\[,17,5.584269662921348,4
GOL]~w,17,5.586206896551724,4
G@fR~[,17,5.586206896551724,4
GWD\~w,17,5.586206896551724,4
GANLn{,17,5.586206896551724,4
GgC|~w,17,5.586206896551724,4
GAM^n[,17,5.586206896551724,4
GHpX~k,17,5.586206896551724,4
GAizvk,17,5.586206896551724,4
GCuzrk,17,5.586206896551724,4
GOFZ~s,17,5.586206896551724,4
G@Uvv[,17,5.586206896551724,4
G@Y}u{,17,5.586206896551724,4
GBYc~{,17,5.586206896551724,4
GI`|t{,17,5.586206896551724,4
GBYd}{,17,5.586206896551724,4
GCszn[,17,5.586206896551724,4
G`YZj{,17,5.586206896551724,4
GBh\^k,17,5.586206896551724,4
GjQkx{,17,5.586956521739131,4
G?|rnk,17,5.588888888888889,4
GQW{}{,17,5.593023255813954,4
GQK}]{,17,5.593023255813954,4
GDlrY{,17,5.595238095238095,4
G?d~r{,17,5.595238095238095,4
GBW{}{,17,5.595238095238095,4
G@lZn[,17,5.595238095238095,4
GODzv{,17,5.595238095238095,4
G?\u|{,17,5.595238095238095,4
G@oz~w,17,5.595238095238095,4
GODz~s,17,5.595238095238095,4
GgCz~w,17,5.595238095238095,4
GAhzt{,17,5.595238095238095,4
GJW{{{,17,5.595238095238095,4
G?D~v{,17,5.595238095238095,4
G`pzp{,17,5.595238095238095,4
G@Lv]{,17,5.595238095238095,4
GCdzr{,17,5.595238095238095,4
G`Kv]{,17,5.595238095238095,4
GO\q|{,17,5.595238095238095,4
GKXX~k,17,5.595238095238095,4
GGD|~s,17,5.595238095238095,4
G?dzv{,17,5.595238095238095,4
G?L~u{,17,5.595238095238095,4
GOSz~w,17,5.595238095238095,4
GGcz~w,17,5.595238095238095,4
GCSz~w,17,5.595238095238095,4
G@pzt{,17,5.595238095238095,4
G@x\nk,17,5.595505617977528,4
GBMn]w,17,5.595505617977528,4
GHFmt{,17,5.595505617977528,4
GCZrvs,17,5.595505617977528,4
GhFLzw,17,5.595505617977528,4
GJZT[{,17,5.595505617977528,4
GhFmp{,17,5.595505617977528,4
GpRXzs,17,5.6022727272727275,4
GYO{|{,17,5.6022727272727275,4
GoS~fw,17,5.6022727272727275,4
GxEZY{,17,5.6022727272727275,4
GpNRY{,17,5.6022727272727275,4
GoLur{,17,5.6022727272727275,4
G@vbns,17,5.6022727272727275,4
G?nrr{,17,5.604651162790698,4
GFhhy{,17,5.604651162790698,4
GJXXx{,17,5.605263157894737,4
GqK{z[,17,5.609195402298851,4
GAYt~s,17,5.6117647058823525,4
G_]rj{,17,5.6117647058823525,4
GbhXz[,17,5.6117647058823525,4
GBg}^k,17,5.6117647058823525,4
GIiX~k,17,5.6117647058823525,4
GHfa|{,17,5.6117647058823525,4
G_Mr~s,17,5.6117647058823525,4
GBiR^{,17,5.6117647058823525,4
G`H}t{,17,5.6117647058823525,4
GL`i|{,17,5.6117647058823525,4
G`L\~W,17,5.6117647058823525,4
G`hX~k,17,5.6117647058823525,4
GdHZ\{,17,5.619047619047619,4
GhDk|{,17,5.619047619047619,4
GAw|nk,17,5.620689655172414,4
GFdj\[,17,5.620689655172414,4
GELl~W,17,5.620689655172414,4
GtPLzw,17,5.620689655172414,4
GiNTX{,17,5.620689655172414,4
G@rrvs,17,5.620689655172414,4
GjFLX{,17,5.620689655172414,4
GIO||{,17,5.623529411764705,4
Gioxx{,17,5.623529411764705,4
GIox|{,17,5.623529411764705,4
GAK~^w,17,5.623529411764705,4
GpYqy{,17,5.627906976744186,4
GrhTY{,17,5.627906976744186,4
GsSrZ{,17,5.627906976744186,4
G{PXx{,17,5.627906976744186,4
G_\p|{,17,5.62962962962963,4
GbWx{{,17,5.62962962962963,4
G`NNjw,17,5.630952380952381,4
GGmZnk,17,5.630952380952381,4
G@Fmv{,17,5.630952380952381,4
G?nR~k,17,5.630952380952381,4
GQL\~W,17,5.630952380952381,4
G`Na~s,17,5.630952380952381,4
GD]r][,17,5.630952380952381,4
G@Nmu{,17,5.630952380952381,4
GJY[|[,17,5.630952380952381,4
GOlZnk,17,5.630952380952381,4
GDXl}w,17,5.630952380952381,4
GKFjt{,17,5.630952380952381,4
GPL]^k,17,5.630952380952381,4
GPhY~k,17,5.630952380952381,4
GKXs~s,17,5.630952380952381,4
GAir~s,17,5.630952380952381,4
G@Ne~s,17,5.630952380952381,4
GBYk}{,17,5.630952380952381,4
GIiZ|w,17,5.630952380952381,4
GES|^[,17,5.630952380952381,4
GH`}t{,17,5.630952380952381,4
G@^c}{,17,5.630952380952381,4
G@Y^m{,17,5.630952380952381,4
GglXzk,17,5.630952380952381,4
GCL~U{,17,5.630952380952381,4
GHps~s,17,5.630952380952381,4
GLKy}[,17,5.630952380952381,4
G@qzvk,17,5.630952380952381,4
G@nJnk,17,5.630952380952381,4
GSLi~k,17,5.630952380952381,4
G?|rj{,17,5.6375,4
GFSzZ[,17,5.6375,4
GMSxz[,17,5.6375,4
GIKy~[,17,5.6375,4
GIoxz{,17,5.6375,4
GIOx~{,17,5.6375,4
GBSz^[,17,5.6375,4
G?\r~k,17,5.6375,4
GKS}|w,17,5.63855421686747,4
GEgz^k,17,5.63855421686747,4
GY`X|{,17,5.63855421686747,4
GDpr^s,17,5.63855421686747,4
GMH\\{,17,5.63855421686747,4
GIjP|{,17,5.63855421686747,4
GOL}u{,17,5.63855421686747,4
GoS~b{,17,5.63855421686747,4
GoSzf{,17,5.63855421686747,4
GgD|t{,17,5.63855421686747,4
G_kznk,17,5.63855421686747,4
G@w}nk,17,5.6395348837209305,4
G?]r~k,17,5.6419753086419755,4
G@L]~w,17,5.6419753086419755,4
G?l^j{,17,5.6419753086419755,4
G?]rn{,17,5.6419753086419755,4
GDLj}w,17,5.6419753086419755,4
GQWy~k,17,5.6419753086419755,4
GBhZ\{,17,5.6419753086419755,4
GKeZzw,17,5.6419753086419755,4
G@YZn{,17,5.6419753086419755,4
G_K}~w,17,5.6419753086419755,4
GBG}~[,17,5.6419753086419755,4
GEoxz{,17,5.6419753086419755,4
GHG]~{,17,5.6419753086419755,4
G@szn[,17,5.6419753086419755,4
GGMuz{,17,5.6419753086419755,4
GGEz~s,17,5.6419753086419755,4
GGLu|{,17,5.6419753086419755,4
G@Xu|{,17,5.6419753086419755,4
GEWz^k,17,5.6419753086419755,4
GLW{y{,17,5.6419753086419755,4
GhG]z{,17,5.6419753086419755,4
GBejZ{,17,5.6419753086419755,4
GAkzn[,17,5.6419753086419755,4
G`xXzk,17,5.6419753086419755,4
GBS|^[,17,5.6419753086419755,4
G_Nrr{,17,5.6419753086419755,4
GHdX~[,17,5.6419753086419755,4
GwCZ~w,17,5.6419753086419755,4
G@fjr{,17,5.6419753086419755,4
G?Nrv{,17,5.6419753086419755,4
G@xZl{,17,5.6419753086419755,4
GhGY~{,17,5.6419753086419755,4
GGlZl{,17,5.6419753086419755,4
GpHY|{,17,5.646341463414634,4
GqKx}[,17,5.646341463414634,4
GdMZZ[,17,5.646341463414634,4
G}GZ[{,17,5.647058823529412,4
GpZPy{,17,5.647058823529412,4
GyIYx{,17,5.647058823529412,4
G`NJl{,17,5.65,4
G`Ma~{,17,5.65,4
G`MJ~k,17,5.65,4
G`E^Z{,17,5.65,4
GKSx~[,17,5.65,4
GKdX~[,17,5.65,4
GQdhz{,17,5.65,4
G`W{}{,17,5.65,4
GQoxz{,17,5.65,4
G`I]z{,17,5.65,4
G`IY~{,17,5.65,4
GGfR|{,17,5.65,4
G`Dk~{,17,5.65,4
GAwznk,17,5.650602409638554,4
GIJ\r{,17,5.650602409638554,4
GPVa~s,17,5.658536585365853,4
GJQk|{,17,5.658536585365853,4
G@h^f{,17,5.658536585365853,4
GJFL\{,17,5.658536585365853,4
GOfRz{,17,5.658536585365853,4
GINT\{,17,5.658536585365853,4
GHNU\{,17,5.658536585365853,4
GHI]}{,17,5.658536585365853,4
G@jR~s,17,5.658536585365853,4
GPpX~k,17,5.658536585365853,4
GEltZ[,17,5.658536585365853,4
GPX[}{,17,5.658536585365853,4
GWMY~k,17,5.658536585365853,4
GLDm\{,17,5.658536585365853,4
GJMk}[,17,5.658536585365853,4
GhNUX{,17,5.658536585365853,4
GDjBz{,17,5.658536585365853,4
GRMi}[,17,5.658536585365853,4
GBW{|{,17,5.662337662337662,4
G?\t|{,17,5.662337662337662,4
GAK|~w,17,5.662337662337662,4
G_Kz~w,17,5.662337662337662,4
G?[~l{,17,5.662337662337662,4
GGDzv{,17,5.666666666666667,4
G_\pz{,17,5.666666666666667,4
GAKz~w,17,5.666666666666667,4
G{dax{,17,5.666666666666667,4
GcL|r[,17,5.666666666666667,4
G?[~j{,17,5.666666666666667,4
GBWx}{,17,5.666666666666667,4
GJWx{{,17,5.666666666666667,4
GbWxy{,17,5.666666666666667,4
GGDz~s,17,5.666666666666667,4
G{Ciz{,17,5.666666666666667,4
G?\p~{,17,5.666666666666667,4
GFMj][,17,5.666666666666667,4
GpO}r{,17,5.666666666666667,4
G@pzr{,17,5.666666666666667,4
GkHX|{,17,5.666666666666667,4
GBXX|{,17,5.666666666666667,4
G?\r|{,17,5.666666666666667,4
GrotY{,17,5.666666666666667,4
GC\pz{,17,5.666666666666667,4
G@L~uw,17,5.670731707317073,4
GAI^v{,17,5.670886075949367,4
G@lu]{,17,5.670886075949367,4
G?o~n{,17,5.670886075949367,4
G@urZ{,17,5.670886075949367,4
GEI^Z{,17,5.670886075949367,4
GC]r]{,17,5.670886075949367,4
GCYr~s,17,5.670886075949367,4
GQh\zw,17,5.670886075949367,4
GCNR~[,17,5.670886075949367,4
GJ`\\{,17,5.670886075949367,4
G?lr~k,17,5.670886075949367,4
G?lu^{,17,5.670886075949367,4
GOLuz{,17,5.670886075949367,4
G?lv]{,17,5.670886075949367,4
GQMi~k,17,5.670886075949367,4
GQhX~k,17,5.670886075949367,4
GAJ\v{,17,5.670886075949367,4
GDSz^[,17,5.670886075949367,4
G@o^n{,17,5.670886075949367,4
GPdiz{,17,5.670886075949367,4
GCXs~{,17,5.670886075949367,4
G@NV]{,17,5.670886075949367,4
GCY^j{,17,5.670886075949367,4
G?qz~k,17,5.670886075949367,4
G@rTz{,17,5.670886075949367,4
GihXx{,17,5.679012345679013,4
GWD}t{,17,5.679012345679013,4
GwFXzs,17,5.679012345679013,4
GDZ@~{,17,5.67948717948718,4
GSXTz{,17,5.67948717948718,4
GDZDz{,17,5.67948717948718,4
GpDiz{,17,5.67948717948718,4
G_Mrv{,17,5.67948717948718,4
GSXP~{,17,5.67948717948718,4
GaMjj{,17,5.67948717948718,4
GoLX~k,17,5.67948717948718,4
GwSsz{,17,5.6875,4
G`o~fw,17,5.6875,4
GMMZ\[,17,5.6875,4
GcKz~W,17,5.6875,4
GpNay{,17,5.6875,4
GX`Y|{,17,5.6875,4
G`XT|{,17,5.6875,4
GMDl\{,17,5.6875,4
GqNax{,17,5.6875,4
GIG}|{,17,5.6923076923076925,4
GAXt|{,17,5.6923076923076925,4
GJK{}[,17,5.6923076923076925,4
GaWx~k,17,5.6923076923076925,4
GAwzl{,17,5.6923076923076925,4
GGS~f{,17,5.6923076923076925,4
GHpX|{,17,5.6923076923076925,4
GJQkz{,17,5.6923076923076925,4
GhpXx{,17,5.6923076923076925,4
GINTZ{,17,5.6923076923076925,4
GIhX|{,17,5.6923076923076925,4
GBK}^[,17,5.6923076923076925,4
Gawxzk,17,5.6923076923076925,4
GIcx~[,17,5.6923076923076925,4
Gi_x|{,17,5.69620253164557,4
GCVdz{,17,5.701298701298701,4
GBFL^{,17,5.701298701298701,4
GHE^]{,17,5.701298701298701,4
G@jR}{,17,5.701298701298701,4
GJbH|{,17,5.701298701298701,4
GDLm]{,17,5.701298701298701,4
GgEzr{,17,5.701298701298701,4
G_lp}{,17,5.701298701298701,4
G_azz{,17,5.701298701298701,4
G`pp~s,17,5.701298701298701,4
GCS~^[,17,5.701298701298701,4
GcIZz{,17,5.701298701298701,4
GLaJz{,17,5.701298701298701,4
GANc~{,17,5.701298701298701,4
GO]q}{,17,5.701298701298701,4
GBJK~{,17,5.701298701298701,4
GRiiy{,17,5.701298701298701,4
GDXk}{,17,5.701298701298701,4
G@nB~k,17,5.701298701298701,4
G`Mzu[,17,5.701298701298701,4
GCjRz{,17,5.701298701298701,4
GKd\zw,17,5.701298701298701,4
G`Q\z{,17,5.701298701298701,4
G_Ezv{,17,5.701298701298701,4
GEMj]{,17,5.701298701298701,4
GPhY}{,17,5.701298701298701,4
GCfbz{,17,5.701298701298701,4
GRKy}[,17,5.701298701298701,4
GHdu\{,17,5.701298701298701,4
GcKy~[,17,5.701298701298701,4
GIdt\{,17,5.701298701298701,4
G_dlz{,17,5.701298701298701,4
GOszj{,17,5.701298701298701,4
GBYT^{,17,5.701298701298701,4
G@UvV{,17,5.701298701298701,4
G`XX|{,17,5.702702702702703,4
G`hXz{,17,5.702702702702703,4
